[00:02:36] INFO: === ЗАПУСК МОДЕЛИРОВАНИЯ СМО M/M/3 ===
[00:02:36] INFO: t=29.21 | Заявка #129 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=29.53 | Заявка #131 поступила.
[00:02:36] INFO: t=29.53 | Заявка #131 направлена на Прибор #2.
[00:02:36] INFO: t=29.63 | Заявка #132 поступила.
[00:02:36] INFO: t=29.63 | Заявка #132 направлена на Прибор #3.
[00:02:36] INFO: t=29.74 | Заявка #132 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=29.99 | Заявка #133 поступила.
[00:02:36] INFO: t=29.99 | Заявка #133 направлена на Прибор #3.
[00:02:36] INFO: t=30.17 | Заявка #134 поступила.
[00:02:36] WARNING: t=30.17 | ОТКАЗ! Все приборы (3) заняты. Заявка #134 потеряна.
[00:02:36] INFO: t=30.39 | Заявка #135 поступила.
[00:02:36] WARNING: t=30.39 | ОТКАЗ! Все приборы (3) заняты. Заявка #135 потеряна.
[00:02:36] INFO: t=30.73 | Заявка #136 поступила.
[00:02:36] WARNING: t=30.73 | ОТКАЗ! Все приборы (3) заняты. Заявка #136 потеряна.
[00:02:36] INFO: t=30.80 | Заявка #133 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=30.94 | Заявка #131 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=30.94 | Заявка #137 поступила.
[00:02:36] INFO: t=30.94 | Заявка #137 направлена на Прибор #2.
[00:02:36] INFO: t=30.97 | Заявка #138 поступила.
[00:02:36] INFO: t=30.97 | Заявка #138 направлена на Прибор #3.
[00:02:36] INFO: t=31.00 | Заявка #139 поступила.
[00:02:36] WARNING: t=31.00 | ОТКАЗ! Все приборы (3) заняты. Заявка #139 потеряна.
[00:02:36] INFO: t=31.05 | Заявка #138 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=31.06 | Заявка #140 поступила.
[00:02:36] INFO: t=31.06 | Заявка #140 направлена на Прибор #3.
[00:02:36] INFO: t=31.31 | Заявка #141 поступила.
[00:02:36] WARNING: t=31.31 | ОТКАЗ! Все приборы (3) заняты. Заявка #141 потеряна.
[00:02:36] INFO: t=31.51 | Заявка #142 поступила.
[00:02:36] WARNING: t=31.51 | ОТКАЗ! Все приборы (3) заняты. Заявка #142 потеряна.
[00:02:36] INFO: t=31.65 | Заявка #143 поступила.
[00:02:36] WARNING: t=31.65 | ОТКАЗ! Все приборы (3) заняты. Заявка #143 потеряна.
[00:02:36] INFO: t=31.68 | Заявка #140 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=32.02 | Заявка #144 поступила.
[00:02:36] INFO: t=32.02 | Заявка #144 направлена на Прибор #3.
[00:02:36] INFO: t=32.09 | Заявка #144 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=32.13 | Заявка #145 поступила.
[00:02:36] INFO: t=32.13 | Заявка #145 направлена на Прибор #3.
[00:02:36] INFO: t=32.13 | Заявка #146 поступила.
[00:02:36] WARNING: t=32.13 | ОТКАЗ! Все приборы (3) заняты. Заявка #146 потеряна.
[00:02:36] INFO: t=32.34 | Заявка #147 поступила.
[00:02:36] WARNING: t=32.34 | ОТКАЗ! Все приборы (3) заняты. Заявка #147 потеряна.
[00:02:36] INFO: t=32.35 | Заявка #145 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=32.61 | Заявка #148 поступила.
[00:02:36] INFO: t=32.61 | Заявка #148 направлена на Прибор #3.
[00:02:36] INFO: t=32.72 | Заявка #149 поступила.
[00:02:36] WARNING: t=32.72 | ОТКАЗ! Все приборы (3) заняты. Заявка #149 потеряна.
[00:02:36] INFO: t=32.73 | Заявка #128 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=32.73 | Заявка #150 поступила.
[00:02:36] INFO: t=32.73 | Заявка #150 направлена на Прибор #1.
[00:02:36] INFO: t=32.81 | Заявка #137 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=33.14 | Заявка #148 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=33.20 | Заявка #151 поступила.
[00:02:36] INFO: t=33.20 | Заявка #151 направлена на Прибор #2.
[00:02:36] INFO: t=33.56 | Заявка #152 поступила.
[00:02:36] INFO: t=33.56 | Заявка #152 направлена на Прибор #3.
[00:02:36] INFO: t=33.59 | Заявка #153 поступила.
[00:02:36] WARNING: t=33.59 | ОТКАЗ! Все приборы (3) заняты. Заявка #153 потеряна.
[00:02:36] INFO: t=33.67 | Заявка #154 поступила.
[00:02:36] WARNING: t=33.67 | ОТКАЗ! Все приборы (3) заняты. Заявка #154 потеряна.
[00:02:36] INFO: t=33.73 | Заявка #151 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=33.99 | Заявка #155 поступила.
[00:02:36] INFO: t=33.99 | Заявка #155 направлена на Прибор #2.
[00:02:36] INFO: t=34.14 | Заявка #152 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=34.16 | Заявка #150 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=34.44 | Заявка #156 поступила.
[00:02:36] INFO: t=34.44 | Заявка #156 направлена на Прибор #1.
[00:02:36] INFO: t=34.50 | Заявка #157 поступила.
[00:02:36] INFO: t=34.50 | Заявка #157 направлена на Прибор #3.
[00:02:36] INFO: t=34.57 | Заявка #157 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=34.60 | Заявка #156 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=34.80 | Заявка #158 поступила.
[00:02:36] INFO: t=34.80 | Заявка #158 направлена на Прибор #1.
[00:02:36] INFO: t=34.91 | Заявка #159 поступила.
[00:02:36] INFO: t=34.91 | Заявка #159 направлена на Прибор #3.
[00:02:36] INFO: t=34.94 | Заявка #160 поступила.
[00:02:36] WARNING: t=34.94 | ОТКАЗ! Все приборы (3) заняты. Заявка #160 потеряна.
[00:02:36] INFO: t=35.30 | Заявка #155 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=35.34 | Заявка #161 поступила.
[00:02:36] INFO: t=35.34 | Заявка #161 направлена на Прибор #2.
[00:02:36] INFO: t=35.55 | Заявка #159 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=35.67 | Заявка #162 поступила.
[00:02:36] INFO: t=35.67 | Заявка #162 направлена на Прибор #3.
[00:02:36] INFO: t=35.68 | Заявка #163 поступила.
[00:02:36] WARNING: t=35.68 | ОТКАЗ! Все приборы (3) заняты. Заявка #163 потеряна.
[00:02:36] INFO: t=35.76 | Заявка #164 поступила.
[00:02:36] WARNING: t=35.76 | ОТКАЗ! Все приборы (3) заняты. Заявка #164 потеряна.
[00:02:36] INFO: t=36.08 | Заявка #165 поступила.
[00:02:36] WARNING: t=36.08 | ОТКАЗ! Все приборы (3) заняты. Заявка #165 потеряна.
[00:02:36] INFO: t=36.24 | Заявка #158 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=36.42 | Заявка #166 поступила.
[00:02:36] INFO: t=36.42 | Заявка #166 направлена на Прибор #1.
[00:02:36] INFO: t=36.62 | Заявка #166 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=36.73 | Заявка #167 поступила.
[00:02:36] INFO: t=36.73 | Заявка #167 направлена на Прибор #1.
[00:02:36] INFO: t=36.80 | Заявка #167 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=37.10 | Заявка #162 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=37.14 | Заявка #168 поступила.
[00:02:36] INFO: t=37.14 | Заявка #168 направлена на Прибор #1.
[00:02:36] INFO: t=37.19 | Заявка #169 поступила.
[00:02:36] INFO: t=37.19 | Заявка #169 направлена на Прибор #3.
[00:02:36] INFO: t=37.31 | Заявка #170 поступила.
[00:02:36] WARNING: t=37.31 | ОТКАЗ! Все приборы (3) заняты. Заявка #170 потеряна.
[00:02:36] INFO: t=37.63 | Заявка #171 поступила.
[00:02:36] WARNING: t=37.63 | ОТКАЗ! Все приборы (3) заняты. Заявка #171 потеряна.
[00:02:36] INFO: t=37.63 | Заявка #172 поступила.
[00:02:36] WARNING: t=37.63 | ОТКАЗ! Все приборы (3) заняты. Заявка #172 потеряна.
[00:02:36] INFO: t=37.71 | Заявка #173 поступила.
[00:02:36] WARNING: t=37.71 | ОТКАЗ! Все приборы (3) заняты. Заявка #173 потеряна.
[00:02:36] INFO: t=37.83 | Заявка #161 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=38.32 | Заявка #169 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=38.40 | Заявка #174 поступила.
[00:02:36] INFO: t=38.40 | Заявка #174 направлена на Прибор #2.
[00:02:36] INFO: t=38.44 | Заявка #168 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=38.60 | Заявка #175 поступила.
[00:02:36] INFO: t=38.60 | Заявка #175 направлена на Прибор #1.
[00:02:36] INFO: t=38.61 | Заявка #174 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=38.94 | Заявка #175 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=39.39 | Заявка #176 поступила.
[00:02:36] INFO: t=39.39 | Заявка #176 направлена на Прибор #1.
[00:02:36] INFO: t=39.91 | Заявка #176 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=39.96 | Заявка #177 поступила.
[00:02:36] INFO: t=39.96 | Заявка #177 направлена на Прибор #1.
[00:02:36] INFO: t=40.04 | Заявка #177 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=40.66 | Заявка #178 поступила.
[00:02:36] INFO: t=40.66 | Заявка #178 направлена на Прибор #1.
[00:02:36] INFO: t=40.79 | Заявка #178 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=41.32 | Заявка #179 поступила.
[00:02:36] INFO: t=41.32 | Заявка #179 направлена на Прибор #1.
[00:02:36] INFO: t=41.34 | Заявка #180 поступила.
[00:02:36] INFO: t=41.34 | Заявка #180 направлена на Прибор #2.
[00:02:36] INFO: t=41.52 | Заявка #179 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=41.60 | Заявка #181 поступила.
[00:02:36] INFO: t=41.60 | Заявка #181 направлена на Прибор #1.
[00:02:36] INFO: t=41.72 | Заявка #180 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=41.79 | Заявка #182 поступила.
[00:02:36] INFO: t=41.79 | Заявка #182 направлена на Прибор #2.
[00:02:36] INFO: t=41.85 | Заявка #181 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=41.88 | Заявка #183 поступила.
[00:02:36] INFO: t=41.88 | Заявка #183 направлена на Прибор #1.
[00:02:36] INFO: t=41.94 | Заявка #184 поступила.
[00:02:36] INFO: t=41.94 | Заявка #184 направлена на Прибор #3.
[00:02:36] INFO: t=41.94 | Заявка #185 поступила.
[00:02:36] WARNING: t=41.94 | ОТКАЗ! Все приборы (3) заняты. Заявка #185 потеряна.
[00:02:36] INFO: t=42.10 | Заявка #186 поступила.
[00:02:36] WARNING: t=42.10 | ОТКАЗ! Все приборы (3) заняты. Заявка #186 потеряна.
[00:02:36] INFO: t=42.26 | Заявка #182 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=42.37 | Заявка #187 поступила.
[00:02:36] INFO: t=42.37 | Заявка #187 направлена на Прибор #2.
[00:02:36] INFO: t=42.46 | Заявка #183 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=42.46 | Заявка #188 поступила.
[00:02:36] INFO: t=42.46 | Заявка #188 направлена на Прибор #1.
[00:02:36] INFO: t=42.51 | Заявка #188 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=42.68 | Заявка #189 поступила.
[00:02:36] INFO: t=42.68 | Заявка #189 направлена на Прибор #1.
[00:02:36] INFO: t=42.75 | Заявка #190 поступила.
[00:02:36] WARNING: t=42.75 | ОТКАЗ! Все приборы (3) заняты. Заявка #190 потеряна.
[00:02:36] INFO: t=42.76 | Заявка #184 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=42.94 | Заявка #189 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=43.01 | Заявка #191 поступила.
[00:02:36] INFO: t=43.01 | Заявка #191 направлена на Прибор #1.
[00:02:36] INFO: t=43.08 | Заявка #192 поступила.
[00:02:36] INFO: t=43.08 | Заявка #192 направлена на Прибор #3.
[00:02:36] INFO: t=43.11 | Заявка #187 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=43.18 | Заявка #193 поступила.
[00:02:36] INFO: t=43.18 | Заявка #193 направлена на Прибор #2.
[00:02:36] INFO: t=43.21 | Заявка #194 поступила.
[00:02:36] WARNING: t=43.21 | ОТКАЗ! Все приборы (3) заняты. Заявка #194 потеряна.
[00:02:36] INFO: t=43.24 | Заявка #191 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=43.42 | Заявка #193 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=43.43 | Заявка #192 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=43.77 | Заявка #195 поступила.
[00:02:36] INFO: t=43.77 | Заявка #195 направлена на Прибор #1.
[00:02:36] INFO: t=44.24 | Заявка #196 поступила.
[00:02:36] INFO: t=44.24 | Заявка #196 направлена на Прибор #2.
[00:02:36] INFO: t=44.31 | Заявка #197 поступила.
[00:02:36] INFO: t=44.31 | Заявка #197 направлена на Прибор #3.
[00:02:36] INFO: t=44.31 | Заявка #198 поступила.
[00:02:36] WARNING: t=44.31 | ОТКАЗ! Все приборы (3) заняты. Заявка #198 потеряна.
[00:02:36] INFO: t=44.43 | Заявка #199 поступила.
[00:02:36] WARNING: t=44.43 | ОТКАЗ! Все приборы (3) заняты. Заявка #199 потеряна.
[00:02:36] INFO: t=44.53 | Заявка #195 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=44.64 | Заявка #200 поступила.
[00:02:36] INFO: t=44.64 | Заявка #200 направлена на Прибор #1.
[00:02:36] INFO: t=44.75 | Заявка #201 поступила.
[00:02:36] WARNING: t=44.75 | ОТКАЗ! Все приборы (3) заняты. Заявка #201 потеряна.
[00:02:36] INFO: t=44.84 | Заявка #197 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=44.88 | Заявка #196 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=44.88 | Заявка #202 поступила.
[00:02:36] INFO: t=44.88 | Заявка #202 направлена на Прибор #2.
[00:02:36] INFO: t=45.05 | Заявка #200 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=45.20 | Заявка #203 поступила.
[00:02:36] INFO: t=45.20 | Заявка #203 направлена на Прибор #1.
[00:02:36] INFO: t=45.22 | Заявка #204 поступила.
[00:02:36] INFO: t=45.22 | Заявка #204 направлена на Прибор #3.
[00:02:36] INFO: t=45.32 | Заявка #203 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=45.42 | Заявка #205 поступила.
[00:02:36] INFO: t=45.42 | Заявка #205 направлена на Прибор #1.
[00:02:36] INFO: t=45.69 | Заявка #205 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=45.70 | Заявка #204 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=45.76 | Заявка #206 поступила.
[00:02:36] INFO: t=45.76 | Заявка #206 направлена на Прибор #1.
[00:02:36] INFO: t=45.98 | Заявка #207 поступила.
[00:02:36] INFO: t=45.98 | Заявка #207 направлена на Прибор #3.
[00:02:36] INFO: t=46.03 | Заявка #208 поступила.
[00:02:36] WARNING: t=46.03 | ОТКАЗ! Все приборы (3) заняты. Заявка #208 потеряна.
[00:02:36] INFO: t=46.08 | Заявка #209 поступила.
[00:02:36] WARNING: t=46.08 | ОТКАЗ! Все приборы (3) заняты. Заявка #209 потеряна.
[00:02:36] INFO: t=46.15 | Заявка #207 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=46.43 | Заявка #202 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=46.46 | Заявка #210 поступила.
[00:02:36] INFO: t=46.46 | Заявка #210 направлена на Прибор #2.
[00:02:36] INFO: t=46.51 | Заявка #210 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=46.57 | Заявка #211 поступила.
[00:02:36] INFO: t=46.57 | Заявка #211 направлена на Прибор #2.
[00:02:36] INFO: t=46.61 | Заявка #212 поступила.
[00:02:36] INFO: t=46.61 | Заявка #212 направлена на Прибор #3.
[00:02:36] INFO: t=46.69 | Заявка #206 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=46.75 | Заявка #213 поступила.
[00:02:36] INFO: t=46.75 | Заявка #213 направлена на Прибор #1.
[00:02:36] INFO: t=46.94 | Заявка #213 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=46.96 | Заявка #214 поступила.
[00:02:36] INFO: t=46.96 | Заявка #214 направлена на Прибор #1.
[00:02:36] INFO: t=46.97 | Заявка #214 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=47.23 | Заявка #211 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=47.24 | Заявка #215 поступила.
[00:02:36] INFO: t=47.24 | Заявка #215 направлена на Прибор #1.
[00:02:36] INFO: t=47.26 | Заявка #216 поступила.
[00:02:36] INFO: t=47.26 | Заявка #216 направлена на Прибор #2.
[00:02:36] INFO: t=47.30 | Заявка #217 поступила.
[00:02:36] WARNING: t=47.30 | ОТКАЗ! Все приборы (3) заняты. Заявка #217 потеряна.
[00:02:36] INFO: t=47.41 | Заявка #212 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=47.45 | Заявка #218 поступила.
[00:02:36] INFO: t=47.45 | Заявка #218 направлена на Прибор #3.
[00:02:36] INFO: t=47.48 | Заявка #218 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=47.51 | Заявка #219 поступила.
[00:02:36] INFO: t=47.51 | Заявка #219 направлена на Прибор #3.
[00:02:36] INFO: t=47.63 | Заявка #220 поступила.
[00:02:36] WARNING: t=47.63 | ОТКАЗ! Все приборы (3) заняты. Заявка #220 потеряна.
[00:02:36] INFO: t=47.63 | Заявка #216 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=47.85 | Заявка #221 поступила.
[00:02:36] INFO: t=47.85 | Заявка #221 направлена на Прибор #2.
[00:02:36] INFO: t=48.03 | Заявка #222 поступила.
[00:02:36] WARNING: t=48.03 | ОТКАЗ! Все приборы (3) заняты. Заявка #222 потеряна.
[00:02:36] INFO: t=48.22 | Заявка #215 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=48.47 | Заявка #223 поступила.
[00:02:36] INFO: t=48.47 | Заявка #223 направлена на Прибор #1.
[00:02:36] INFO: t=48.73 | Заявка #224 поступила.
[00:02:36] WARNING: t=48.73 | ОТКАЗ! Все приборы (3) заняты. Заявка #224 потеряна.
[00:02:36] INFO: t=48.76 | Заявка #219 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=49.08 | Заявка #225 поступила.
[00:02:36] INFO: t=49.08 | Заявка #225 направлена на Прибор #3.
[00:02:36] INFO: t=49.11 | Заявка #223 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=49.54 | Заявка #226 поступила.
[00:02:36] INFO: t=49.54 | Заявка #226 направлена на Прибор #1.
[00:02:36] INFO: t=49.61 | Заявка #225 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=49.67 | Заявка #227 поступила.
[00:02:36] INFO: t=49.67 | Заявка #227 направлена на Прибор #3.
[00:02:36] INFO: t=49.72 | Заявка #228 поступила.
[00:02:36] WARNING: t=49.72 | ОТКАЗ! Все приборы (3) заняты. Заявка #228 потеряна.
[00:02:36] INFO: t=49.87 | Заявка #227 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=50.01 | Заявка #229 поступила.
[00:02:36] INFO: t=50.01 | Заявка #229 направлена на Прибор #3.
[00:02:36] INFO: t=50.21 | Заявка #230 поступила.
[00:02:36] WARNING: t=50.21 | ОТКАЗ! Все приборы (3) заняты. Заявка #230 потеряна.
[00:02:36] INFO: t=50.23 | Заявка #231 поступила.
[00:02:36] WARNING: t=50.23 | ОТКАЗ! Все приборы (3) заняты. Заявка #231 потеряна.
[00:02:36] INFO: t=50.29 | Заявка #232 поступила.
[00:02:36] WARNING: t=50.29 | ОТКАЗ! Все приборы (3) заняты. Заявка #232 потеряна.
[00:02:36] INFO: t=50.44 | Заявка #226 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=50.45 | Заявка #233 поступила.
[00:02:36] INFO: t=50.45 | Заявка #233 направлена на Прибор #1.
[00:02:36] INFO: t=50.50 | Заявка #234 поступила.
[00:02:36] WARNING: t=50.50 | ОТКАЗ! Все приборы (3) заняты. Заявка #234 потеряна.
[00:02:36] INFO: t=50.50 | Заявка #229 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=50.54 | Заявка #233 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=50.74 | Заявка #235 поступила.
[00:02:36] INFO: t=50.74 | Заявка #235 направлена на Прибор #1.
[00:02:36] INFO: t=50.79 | Заявка #235 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=50.79 | Заявка #221 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=50.85 | Заявка #236 поступила.
[00:02:36] INFO: t=50.85 | Заявка #236 направлена на Прибор #1.
[00:02:36] INFO: t=50.95 | Заявка #237 поступила.
[00:02:36] INFO: t=50.95 | Заявка #237 направлена на Прибор #2.
[00:02:36] INFO: t=51.06 | Заявка #238 поступила.
[00:02:36] INFO: t=51.06 | Заявка #238 направлена на Прибор #3.
[00:02:36] INFO: t=51.11 | Заявка #237 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=51.24 | Заявка #239 поступила.
[00:02:36] INFO: t=51.24 | Заявка #239 направлена на Прибор #2.
[00:02:36] INFO: t=51.37 | Заявка #236 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=51.63 | Заявка #240 поступила.
[00:02:36] INFO: t=51.63 | Заявка #240 направлена на Прибор #1.
[00:02:36] INFO: t=51.72 | Заявка #241 поступила.
[00:02:36] WARNING: t=51.72 | ОТКАЗ! Все приборы (3) заняты. Заявка #241 потеряна.
[00:02:36] INFO: t=51.81 | Заявка #242 поступила.
[00:02:36] WARNING: t=51.81 | ОТКАЗ! Все приборы (3) заняты. Заявка #242 потеряна.
[00:02:36] INFO: t=52.03 | Заявка #239 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=52.19 | Заявка #243 поступила.
[00:02:36] INFO: t=52.19 | Заявка #243 направлена на Прибор #2.
[00:02:36] INFO: t=52.30 | Заявка #244 поступила.
[00:02:36] WARNING: t=52.30 | ОТКАЗ! Все приборы (3) заняты. Заявка #244 потеряна.
[00:02:36] INFO: t=52.46 | Заявка #245 поступила.
[00:02:36] WARNING: t=52.46 | ОТКАЗ! Все приборы (3) заняты. Заявка #245 потеряна.
[00:02:36] INFO: t=52.51 | Заявка #246 поступила.
[00:02:36] WARNING: t=52.51 | ОТКАЗ! Все приборы (3) заняты. Заявка #246 потеряна.
[00:02:36] INFO: t=52.60 | Заявка #240 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=52.63 | Заявка #247 поступила.
[00:02:36] INFO: t=52.63 | Заявка #247 направлена на Прибор #1.
[00:02:36] INFO: t=52.63 | Заявка #238 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=52.65 | Заявка #247 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=52.71 | Заявка #248 поступила.
[00:02:36] INFO: t=52.71 | Заявка #248 направлена на Прибор #1.
[00:02:36] INFO: t=52.81 | Заявка #249 поступила.
[00:02:36] INFO: t=52.81 | Заявка #249 направлена на Прибор #3.
[00:02:36] INFO: t=52.93 | Заявка #249 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=52.94 | Заявка #250 поступила.
[00:02:36] INFO: t=52.94 | Заявка #250 направлена на Прибор #3.
[00:02:36] INFO: t=53.03 | Заявка #250 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=53.13 | Заявка #251 поступила.
[00:02:36] INFO: t=53.13 | Заявка #251 направлена на Прибор #3.
[00:02:36] INFO: t=53.15 | Заявка #251 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=53.23 | Заявка #252 поступила.
[00:02:36] INFO: t=53.23 | Заявка #252 направлена на Прибор #3.
[00:02:36] INFO: t=53.24 | Заявка #253 поступила.
[00:02:36] WARNING: t=53.24 | ОТКАЗ! Все приборы (3) заняты. Заявка #253 потеряна.
[00:02:36] INFO: t=53.27 | Заявка #254 поступила.
[00:02:36] WARNING: t=53.27 | ОТКАЗ! Все приборы (3) заняты. Заявка #254 потеряна.
[00:02:36] INFO: t=53.28 | Заявка #255 поступила.
[00:02:36] WARNING: t=53.28 | ОТКАЗ! Все приборы (3) заняты. Заявка #255 потеряна.
[00:02:36] INFO: t=53.32 | Заявка #256 поступила.
[00:02:36] WARNING: t=53.32 | ОТКАЗ! Все приборы (3) заняты. Заявка #256 потеряна.
[00:02:36] INFO: t=53.47 | Заявка #248 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=53.61 | Заявка #257 поступила.
[00:02:36] INFO: t=53.61 | Заявка #257 направлена на Прибор #1.
[00:02:36] INFO: t=53.79 | Заявка #252 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=53.89 | Заявка #258 поступила.
[00:02:36] INFO: t=53.89 | Заявка #258 направлена на Прибор #3.
[00:02:36] INFO: t=53.93 | Заявка #257 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=53.95 | Заявка #259 поступила.
[00:02:36] INFO: t=53.95 | Заявка #259 направлена на Прибор #1.
[00:02:36] INFO: t=53.95 | Заявка #260 поступила.
[00:02:36] WARNING: t=53.95 | ОТКАЗ! Все приборы (3) заняты. Заявка #260 потеряна.
[00:02:36] INFO: t=54.00 | Заявка #259 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=54.24 | Заявка #243 завершила обслуживание на Приборе #2. Прибор свободен.
[00:02:36] INFO: t=55.08 | Заявка #258 завершила обслуживание на Приборе #3. Прибор свободен.
[00:02:36] INFO: t=55.81 | Заявка #261 поступила.
[00:02:36] INFO: t=55.81 | Заявка #261 направлена на Прибор #1.
[00:02:36] INFO: t=56.02 | Заявка #262 поступила.
[00:02:36] INFO: t=56.02 | Заявка #262 направлена на Прибор #2.
[00:02:36] INFO: t=56.10 | Заявка #261 завершила обслуживание на Приборе #1. Прибор свободен.
[00:02:36] INFO: t=56.23 | Заявка #263 поступила.
[00:02:36] INFO: t=56.23 | Заявка #263 направлена на Прибор #1.
